light-locker 1.8.0-1
light-locker-settings 1.5.3-1
lightdm 1:1.24.0-3
lightdm-webkit2-greeter 2.2.5-1
links 2.14-3
linux 4.15.6-1
linux-api-headers 4.14.8-1
linux-firmware 20180119.2a713be-1
linux-lts 4.14.22-1
linux-lts-headers 4.14.22-1
llvm-libs 5.0.1-2
lm_sensors 3.4.0-2
logrotate 3.13.0-1
lpsolve 5.5.2.5-2
lua 5.3.4-2
lua52 5.2.4-2
lua52-bitop 1.0.2-8
lua52-expat 1.3.0-3
lua52-lpeg 1.0.1-1
lua52-luajson 1.3.4-1
lua52-socket 20160311-1
luajit 2.0.5-1
lvm2 2.02.177-1
lz4 1:1.8.1.2-1
lzo 2.10-1
m4 1.4.18-1
mailcap 2.1.48+14+g5811758-1
make 4.2.1-2
man-db 2.8.1-1
man-pages 4.15-1
mdadm 4.0-1
media-player-info 23-1
mesa 17.3.6-1
mesa-demos 8.4.0-1
mesa-vdpau 17.3.6-1
metasploit 4.16.41-1
minizip 1:1.2.11-2
mjpegtools 2.1.0-3
mkinitcpio 24-2
mkinitcpio-busybox 1.28.1-1
mlocate 0.26-6
mobile-broadband-provider-info 20170310-1
modemmanager 1.8rc1+6+g0f377f94-1
mozilla-common 1.4-4
mpfr 4.0.1-1
mpg321 0.3.2-1
msgpack-c 2.1.5-1
mtdev 1.1.5-1
mutt 1.9.3-1
mutter 3.26.2+43+g77dd1bf63-1
nano 2.9.3-1
nautilus 3.26.2-3
nautilus-sendto 3.8.6-1
ncurses 6.1-3
neofetch 3.3.0-1
neon 0.30.2-2
net-snmp 5.7.3-7
net-tools 1.60.20180212git-1
netctl 1.15-1
nettle 3.4-1
network-manager-applet 1.8.11dev+12+ga37483c1-1
networkmanager 1.10.5dev+3+g5159c34ea-1
networkmanager-openvpn 1.8.1dev+10+ge4d8cda-2
networkmanager-pptp 1.2.4-3
nfs-utils 2.3.1-1
nfsidmap 2.3.1-1
nilfs-utils 2.2.7-1
nm-connection-editor 1.8.11dev+12+ga37483c1-1
nodejs 9.7.0-1
npm 5.6.0-1
npth 1.5-1
nspr 4.18-1
nss 3.35-1
ntfs-3g 2017.3.23-1
numix-frost-themes 3.6.6-1
numix-icon-theme 1:0.r1974-1
numix-icon-theme-square 1:0.r83_9-1
ocl-icd 2.2.12-1
okular 17.12.2-1
openal 1.18.2-1
opencore-amr 0.1.5-1
opencv 3.4.0-2
openexr 2.2.0-3
openjdk7-doc 7.u171_2.6.13-1
openjdk7-src 7.u171_2.6.13-1
openjpeg2 2.3.0-1
openresolv 3.9.0-1
openssh 7.6p1-2
openssl 1.1.0.g-1
openssl-1.0 1.0.2.n-1
openvpn 2.4.4-1
optipng 0.7.7-1
opus 1.2.1-1
orc 0.4.28-1
os-prober 1.76-1
osinfo-db 20170813-1
p11-kit 0.23.9-1
p7zip 16.02-4
pacaur 4.7.10-2
package-query 1.9.r380-2
pacman 5.0.2-2
pacman-mirrorlist 20180224-1
pam 1.3.0-1
pamac 6.2.4-1
pambase 20171006-1
pandoc 2.1.1-12
pango 1.40.14-2
pangomm 2.40.1-2
pangox-compat 0.0.2+2+gedb9e09-2
parted 3.2-6
patch 2.7.6-1
pavucontrol 1:3.0+23+g335c26c-1
pciutils 3.5.6-1
pcmciautils 018-7
pcre 8.41-1
pcre2 10.31-1
perl 5.26.1-2
perl-autovivification 0.18-1
perl-b-hooks-endofscope 0.21-3
perl-business-isbn 3.004-3
perl-business-isbn-data 20140910.003-3
perl-business-ismn 1.131-3
perl-business-issn 1.002-3
perl-class-accessor 0.51-1
perl-class-data-inheritable 0.08-7
perl-class-factory-util 1.7-8
perl-class-inspector 1.32-2
perl-class-load 0.24-2
perl-class-singleton 1.5-2
perl-clone 0.39-4
perl-data-compare 1.25-4
perl-data-dump 1.23-3
perl-data-optlist 0.110-3
perl-data-uniqid 0.12-4
perl-datetime 1.46-1
perl-datetime-calendar-julian 0.04-3
perl-datetime-format-builder 0.8100-3
perl-datetime-format-strptime 1.75-1
perl-datetime-locale 1.17-1
perl-datetime-timezone 2.17-1
perl-dbi 1.640-1
perl-devel-stacktrace 2.03-1
perl-dist-checkconflicts 0.11-3
perl-encode-locale 1.05-3
perl-error 0.17025-2
perl-eval-closure 0.14-3
perl-exception-class 1.44-1
perl-exporter-tiny 1.000000-2
perl-file-find-rule 0.34-3
perl-file-listing 6.04-4
perl-file-sharedir 1.102-3
perl-file-sharedir-install 0.11-3
perl-file-slurp-tiny 0.004-3
perl-file-slurper 0.010-1
perl-file-which 1.22-1
perl-html-parser 3.72-5
perl-html-tagset 3.20-6
perl-http-cookies 6.04-2
perl-http-daemon 6.01-5
perl-http-date 6.02-4
perl-http-message 6.14-1
perl-http-negotiate 6.01-4
perl-inc-latest 0.500-3
perl-io-html 1.001-3
perl-io-socket-ssl 2.055-1
perl-io-string 1.08-10
perl-ipc-run3 0.048-4
perl-libwww 6.31-1
perl-lingua-translit 0.28-1
perl-list-allutils 0.14-3
perl-list-moreutils 0.428-1
perl-list-moreutils-xs 0.428-1
perl-list-someutils 0.56-1
perl-list-utilsby 0.11-1
perl-log-log4perl 1.49-3
perl-lwp-mediatypes 6.02-4
perl-lwp-protocol-https 6.06-4
perl-math-round 0.07-2
perl-mime-charset 1.012.2-3
perl-module-build 0.4224-5
perl-module-implementation 0.09-3
perl-module-runtime 0.014-4
perl-mozilla-ca 20180117-1
perl-mro-compat 0.13-2
perl-namespace-autoclean 0.28-3
perl-namespace-clean 0.27-3
perl-net-http 6.17-1
perl-net-ssleay 1.81-4
perl-number-compare 0.03-6
perl-package-deprecationmanager 0.17-3
perl-package-stash 0.37-4
perl-package-stash-xs 0.28-7
perl-params-util 1.07-8
perl-params-validate 1.29-1
perl-params-validationcompiler 0.27-1
perl-perlio-utf8-strict 0.007-1
perl-regexp-common 2016010801-4
perl-role-tiny 2.000005-3
perl-sort-key 1.33-4
perl-specio 0.42-1
perl-sub-exporter 0.987-3
perl-sub-exporter-progressive 0.001013-3
perl-sub-identify 0.14-4
perl-sub-install 0.928-3
perl-sub-name 0.21-4
perl-test-fatal 0.014-3
perl-text-bibtex 0.85-1
perl-text-csv 1.95-3
perl-text-glob 0.11-3
perl-text-roman 3.5-3
perl-tie-cycle 1.225-1
perl-try-tiny 0.30-1
perl-unicode-linebreak 2017.004-1
perl-uri 1.73-1
perl-variable-magic 0.62-1
perl-www-robotrules 6.02-4
perl-xml-libxml 2.0132-1
perl-xml-libxml-simple 0.99-1
perl-xml-libxslt 1.96-1
perl-xml-namespacesupport 1.12-2
perl-xml-sax 1.00-1
perl-xml-sax-base 1.09-2
perl-xml-writer 0.625-3
phonon-qt5 4.10.0-1
phonon-qt5-gstreamer 4.9.0-4
pinentry 1.1.0-1
pipewire 0.1.9-1
pixman 0.34.0-1
pkcs11-helper 1.22-2
pkg-config 0.29.2-1
pkgfile 17-1
playonlinux 4.2.12-1
podofo 0.9.5-2
polari 3.26.2-1
polkit 0.113+34+g29ba7af-1
polkit-qt5 0.112.0+git20180107-1
polybar 3.1.0-2
poppler 0.61.1-1
poppler-data 0.4.8-1
poppler-glib 0.61.1-1
poppler-qt5 0.61.1-1
popt 1.16-9
portaudio 190600_20161030-1
postgresql 10.2-1
postgresql-libs 10.2-1
potrace 1.15-1
ppp 2.4.7-4
pptpclient 1.10.0-1
procps-ng 3.3.12-3
protobuf 3.5.1.1-1
psmisc 23.1-1
pulseaudio 11.1-1
pulseaudio-alsa 2-3
pulseaudio-bluetooth 11.1-1
purpose 5.43.0-1
pv 1.6.6-1
pygobject-devel 3.26.1-1
pygobject2-devel 2.28.7-1
pygtk 2.24.0-8
pyqt5-common 5.10-3
python 3.6.4-2
python-appdirs 1.4.3-1
python-atspi 2.26.0-1
python-cairo 1.16.2-1
python-chardet 3.0.4-1
python-dbus 1.2.6-1
python-dbus-common 1.2.6-1
python-gobject 3.26.1-1
python-idna 2.6-1
python-packaging 16.8-2
python-pip 9.0.1-3
python-psutil 5.4.3-1
python-pycups 1.9.73-3
python-pycurl 7.43.0.1-1
python-pyparsing 2.2.0-1
python-pyqt5 5.10-3
python-pyside-common 1.2.4-6
python-pysmbc 1.0.15.8-1
python-requests 2.18.4-1
python-setuptools 1:38.5.1-1
python-sip 4.19.7-1
python-six 1.11.0-1
python-termcolor 1.1.0-5
python-urllib3 1.22-1
python-xdg 0.25-4
python2 2.7.14-2
python2-appdirs 1.4.3-1
python2-apsw 3.21.0-1
python2-cairo 1.16.2-1
python2-chardet 3.0.4-1
python2-cssselect 1.0.3-1
python2-cssutils 1.0.2-1
python2-dateutil 2.6.1-1
python2-dbus 1.2.6-1
python2-dnspython 1.15.0-2
python2-dukpy 0.3-2
python2-enum34 1.1.6-1
python2-gconf 2.28.1-10
python2-gnomekeyring 2.32.0-17
python2-gobject2 2.28.7-1
python2-html5-parser 0.4.4-1
python2-html5lib 1.0.1-2
python2-keybinder2 0.3.1-2
python2-lxml 4.1.1-1
python2-mechanize 1:0.3.6-1
python2-msgpack 0.5.4-1
python2-netifaces 0.10.6-1
python2-notify 0.1.1-13
python2-packaging 16.8-2
python2-pillow 5.0.0-1
python2-psutil 5.4.3-1
python2-pygments 2.2.0-1
python2-pyparsing 2.2.0-1
python2-pyqt5 5.10-3
python2-pyside 1.2.4-6
python2-regex 2018.02.08-1
python2-setuptools 1:38.5.1-1
python2-shiboken 1.2.4-3
python2-sip 4.19.7-1
python2-six 1.11.0-1
python2-unrardll 0.1.3-3
python2-webencodings 0.5.1-1
python2-xdg 0.25-4
qca-qt5 2.1.3-6
qpdf 7.1.1-1
qt4 4.8.7-23
qt5-base 5.10.1-2
qt5-declarative 5.10.1-2
qt5-location 5.10.1-1
qt5-multimedia 5.10.1-1
qt5-script 5.10.1-1
qt5-sensors 5.10.1-1
qt5-speech 5.10.1-1
qt5-styleplugins 5.0.0.20170311-5
qt5-svg 5.10.1-1
qt5-webchannel 5.10.1-1
qt5-webkit 5.212.0alpha2-12
qt5-x11extras 5.10.1-1
qt5-xmlpatterns 5.10.1-1
qt5ct 0.34-2
ranger 1.9.1-1
raptor 2.0.15-7
rasqal 1:0.9.33-2
re2 20180201-1
readline 7.0.003-1
redland 1:1.0.17-4
reflector 2017.11-1
reiserfsprogs 3.6.27-1
rest 0.8.1-1
rhash 1.3.5-2
rofi 1.5.0-2
rpcbind 0.2.4-4
rpmextract 1.0-7
rtkit 0.11+8+ge0a51fe-1
rtmpdump 1:2.4.r96.fa8646d-3
ruby2.4 2.4.3-1
ruby2.4-bundler 1.16.1-1
run-parts 4.8.4-1
rxvt-unicode 9.22-5
rxvt-unicode-terminfo 9.22-5
s-nail 14.9.7-1
sbc 1.3-1
sbt 1:1.1.1-1
schroedinger 1.0.11-3
sdl 1.2.15-9
sdl2 2.0.7-1
sdl2_image 2.0.2-1
sdl2_mixer 2.0.2-2
sdl2_ttf 2.0.14-1
sdl_image 1.2.12-4
sdl_mixer 1.2.12-5
sdl_ttf 2.0.11-4
seahorse 3.20.0+105+gb31e32fe-1
sed 4.4-1
semver 5.5.0-1
shadow 4.5-4
shared-color-targets 0.1.7-1
shared-mime-info 1.9-1
shiboken 1.2.4-3
signon-kwallet-extension 17.12.2-1
signon-plugin-oauth2 0.24-1
signon-ui 0.17+20150611-1
signond 8.59-1
sip 4.19.7-1
slang 2.3.1a-2
smbclient 4.7.5-1
smpeg 0.4.5-3
snappy 1.1.7-1
solid 5.43.0-2
sonnet 5.43.0-1
sound-theme-freedesktop 0.8-2
soundtouch 2.0.0-1
spandsp 0.0.6-1
speex 1.2.0-1
speexdsp 1.2rc3-2
splix 2.0.0-13
spotify 1.0.72.117-1
sqlite 3.22.0-1
startup-notification 0.12-5
steam 1.0.0.54-3
steam-native-runtime 1.0.0.54-5
sudo 1.8.22-1
swig 3.0.12-1
sysfsutils 2.1.0-9
system-config-printer 1.5.11-2
systemd 237.64-1
systemd-sysvcompat 237.64-1
t1lib 5.1.2-6
taglib 1.11.1-1
talloc 2.1.11-1
tar 1.30-1
task 2.5.1-1
tcl 8.6.8-1
tdb 1.3.15-1
telepathy-glib 0.24.1-1
telepathy-idle 0.2.0-2
telepathy-logger 0.8.2-2
telepathy-mission-control 5.16.4-2
terminus-font 4.46-1
tevent 1:0.9.36-1
texinfo 6.5-1
texlive-bibtexextra 2017.45810-1
texlive-bin 2017.44590-10
texlive-core 2017.45811-1
texlive-fontsextra 2017.45939-1
texlive-formatsextra 2017.45678-1
texlive-games 2017.44131-1
texlive-humanities 2017.45709-1
texlive-latexextra 2017.45733-1
texlive-music 2017.45674-1
texlive-pictures 2017.45569-1
texlive-pstricks 2017.45644-1
texlive-publishers 2017.45734-1
texlive-science 2017.45707-1
thin-provisioning-tools 0.7.5-1
threadweaver 5.43.0-1
tilix 1.7.5-1
tk 8.6.8-2
totem 3.26.0+1+g4e309671-1
totem-plparser 3.26.0-1
tracker 2.0.3-1
tracker-miners 2.0.4-1
transmission-gtk 2.93-1
tslib 1.15-1
ttf-bitstream-vera 1.10-11
ttf-dejavu 2.37-2
ttf-font-awesome 5.0.7-1
ttf-liberation 2.00.1-7
ttf-ubuntu-font-family 0.83-3
tzdata 2018c-1
udisks2 2.7.6-1
ufw 0.35-3
unibilium 2.0.0-1
unrar 1:5.5.8-1
unzip 6.0-12
upower 0.99.7-1
usb_modeswitch 2.5.2-1
usbmuxd 1.1.0+28+g46bdf3e-1
usbutils 009-1
util-linux 2.31.1-1
v4l-utils 1.14.2-1
vi 1:070224-2
vid.stab 1.1-1
vim 8.0.1542-2
vim-runtime 8.0.1542-2
volume_key 0.3.9-5
vte 0.28.2-8
vte-common 0.50.2+6+g7fe155b9-1
vte3 0.50.2+6+g7fe155b9-1
vulkan-icd-loader 1.0.68.0-1
w3m 0.5.3.git20180125-1
wavpack 5.1.0-2
wayland 1.14.0-1
wayland-protocols 1.12-1
webkit2gtk 2.18.6-1
webrtc-audio-processing 0.3-2
wget 1.19.4-1
which 2.21-2
whois 5.3.0-1
wildmidi 0.4.2-1
wine 3.2-1
wireless-regdb 2017.03.07-1
wireless_tools 30.pre9-1
wpa_actiond 1.4-3
wpa_supplicant 1:2.6-11
wxgtk-common 3.0.3.1-11
wxgtk2 3.0.3.1-11
wxgtk3 3.0.3.1-11
wxpython 3.0.2.0-7
x265 2.6-1
xbitmaps 1.1.1-3
xcb-proto 1.12-3
xcb-util 0.4.0-1
xcb-util-cursor 0.1.3-1
xcb-util-image 0.4.0-1
xcb-util-keysyms 0.4.0-1
xcb-util-renderutil 0.3.9-1
xcb-util-wm 0.4.1-1
xcb-util-xrm 1.2-2
xdg-user-dirs 0.16-1
xdg-user-dirs-gtk 0.10+9+g5b7efc6-1
xdg-utils 1.1.2-1
xdo 0.5.7-1
xdotool 3.20160805.1-1
xf86-input-libinput 0.26.0-1
xf86-video-fbdev 0.4.4+12+ge0bce0d-1
xf86-video-vesa 2.4.0-1
xfsprogs 4.14.0-1
xine-lib 1.2.9-3
xkeyboard-config 2.23.1-2
xmacro 0.4.6-2
xmlsec 1.2.25-1
xorg-appres 1.0.4-1
xorg-bdftopcf 1.1-1
xorg-font-util 1.3.1-1
xorg-font-utils 7.6-4
xorg-fonts-alias 1.0.3-1
xorg-fonts-encodings 1.0.4-4
xorg-fonts-misc 1.0.3-5
xorg-iceauth 1.0.7-1
xorg-luit 1.1.1-2
xorg-mkfontdir 1.0.7-8
xorg-mkfontscale 1.1.2-1
xorg-server 1.19.6+13+gd0d1a694f-1
xorg-server-common 1.19.6+13+gd0d1a694f-1
xorg-server-xwayland 1.19.6+13+gd0d1a694f-1
xorg-sessreg 1.1.1-1
xorg-setxkbmap 1.3.1-1
xorg-smproxy 1.0.6-1
xorg-x11perf 1.6.0-1
xorg-xauth 1.0.10-1
xorg-xbacklight 1.2.1-1
xorg-xcmsdb 1.0.5-1
xorg-xcursorgen 1.0.6-1
xorg-xdpyinfo 1.3.2-1
xorg-xdriinfo 1.0.5-2
xorg-xev 1.2.2-1
xorg-xgamma 1.0.6-1
xorg-xhost 1.0.7-1
xorg-xinit 1.3.4-4
xorg-xinput 1.6.2-1
xorg-xkbcomp 1.4.0-1
xorg-xkbevd 1.1.4-1
xorg-xkbutils 1.0.4-2
xorg-xkill 1.0.4-1
xorg-xlsatoms 1.1.2-1
xorg-xlsclients 1.1.3-1
xorg-xmodmap 1.0.9-1
xorg-xpr 1.0.4-2
xorg-xprop 1.2.2-1
xorg-xrandr 1.5.0-1
xorg-xrdb 1.1.0-2
xorg-xrefresh 1.0.5-1
xorg-xset 1.2.3-1
xorg-xsetroot 1.1.1-2
xorg-xvinfo 1.1.3-1
xorg-xwd 1.0.6-1
xorg-xwininfo 1.1.3-1
xorg-xwud 1.0.4-2
xorgproto 2018.3-1
xournal 0.4.8.2016-1
xscreensaver 5.38-1
xterm 331-1
xvidcore 1.3.4-1
xz 5.2.3-1
yajl 2.1.0-1
yaourt 1.9-1
zd1211-firmware 1.5-1
zenity 3.26.0-1
zeromq 4.2.2-2
zip 3.0-7
zita-alsa-pcmi 0.2.0-3
zita-resampler 1.6.0-2
zlib 1:1.2.11-2
zsh 5.4.2-2
zstd 1.3.3-1
zvbi 0.2.35-1
zziplib 0.13.68-1
